date,team,number,name,position,minutes_played,status
2026/04/26(日) 10:00 キックオフ,武蔵大学,19,加藤　大聖,DF,90,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,22,水越　大心,MF,90,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,31,湯浅　世琉亜,GK,90,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,33,宇野　大稀,MF,79,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,34,島田　康誠,DF,75,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,43,高橋　慶,DF,56,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,47,廣井　悠真,FW,66,先発
2026/04/26(日) 10:00 キックオフ,武蔵大学,1,重山　武史,GK,0,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,40,泉谷　俊,MF,15,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,28,藤田　和,MF,0,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,15,柳澤　広喜,MF,0,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,45,寺田　聡,MF,11,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,50,甲斐田　裕大,MF,0,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,13,藤倉　空知,MF,24,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,9,及川　紘輝,FW,4,控え
2026/04/26(日) 10:00 キックオフ,武蔵大学,2,久保田　琳,DF,34,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,1,佐藤 翔,GK,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,2,松本 大地,DF,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,3,船木 匡太朗,DF,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,4,福平 太一,DF,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,6,近江 智哉,MF,65,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,9,緒方 快青,MF,65,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,13,沢 柊斗,MF,84,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,14,藤田 晴,FW,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,16,池内 優介,DF,90,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,19,佐山 洸士,MF,51,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,26,桾澤 琢太,MF,77,先発
2026/04/26(日) 10:00 キックオフ,帝京大学,31,飯島　悠翔,GK,0,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,7,内堀 太貴,MF,39,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,8,桒原 一斗,MF,25,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,10,細木 創太,FW,25,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,15,杉浦 慶樹,FW,13,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,27,山下 湊太郎,DF,6,控え
2026/04/26(日) 10:00 キックオフ,帝京大学,28,田中 奏匠,DF,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,1,若尾　林太朗,GK,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,2,松本　隆宏,DF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,3,中川　賢人,DF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,5,小林　恭輔,DF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,6,神山　晃太,MF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,7,児島　巧海,MF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,8,小川　将弥,MF,72,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,10,小林　千紘,MF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,11,渡辺　創士,MF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,13,梶　圭朝,DF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,16,藤井　冬威,MF,90,先発
2026/04/26(日) 11:00 キックオフ,学習院大学,9,佐藤　雄哉,FW,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,12,加藤   俐功,GK,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,15,早稲田　睦,FW,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,17,原　壮太,FW,18,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,18,大久保　史温,MF,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,20,北林　星七,FW,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,22,柴田　佳輝,MF,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,24,柳澤　和希,DF,0,控え
2026/04/26(日) 11:00 キックオフ,学習院大学,28,加藤   大毅,MF,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,5,内田　雄真,DF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,6,松井　一晟,DF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,7,大塚　恭生,MF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,10,伊崎　耕紀,MF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,12,中村　裕大,GK,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,13,宮﨑　悠斗,MF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,17,吉儀　大,MF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,18,新井　悠河,FW,77,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,21,古垣　大樹,MF,58,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,24,川村　大樹,DF,90,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,28,海老原　寛大,MF,64,先発
2026/04/26(日) 11:00 キックオフ,東京経済大学,4,北林　嶺,DF,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,8,河西　透和,MF,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,9,小尾　丞斗,FW,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,15,久保寺　壱晟,FW,13,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,16,村松　晴登,MF,32,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,26,田中　大夢,DF,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,27,川畑　宇輝,DF,0,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,29,駒田　晴生,MF,26,控え
2026/04/26(日) 11:00 キックオフ,東京経済大学,30,寺内　聡,GK,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,4,吉田　太陽,DF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,5,橋本　晃進,MF,64,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,7,小林　優介,MF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,8,春原　	哲汰,MF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,9,功刀　崇斗,FW,69,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,11,平田　竜誠,DF,77,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,13,齊藤　大翔,MF,81,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,15,林　晃希,DF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,30,大久保　陸翔,GK,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,14,杉本　侑哉,MF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,10,小林　暢,MF,90,先発
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,6,石塚　快,MF,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,17,大山　和真,MF,13,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,18,前原　海聖,FW,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,19,脇屋　颯人,FW,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,28,八島　渉太,FW,21,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,29,常盤　啓太,DF,26,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,1,古渕　雅喜,GK,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,3,五十嵐　晴生,DF,0,控え
2026/05/02(土) 10:00 キックオフ,神奈川工科大学（神奈川県）,12,川瀬　桜介,FW,9,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,3,岩本　晴,DF,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,5,高井　翔麻,DF,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,6,吉川　遥人,MF,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,15,大崎　陽斗,DF,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,20,倉橋　正吾,FW,77,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,21,菊地　琉世,MF,64,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,44,堀江　響希,DF,72,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,88,山本　陵聖,DF,69,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,90,三治　陽空,GK,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,96,木村　恵真,MF,64,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,7,佐藤　天真,MF,90,先発
2026/05/02(土) 10:00 キックオフ,桜美林大学,2,小野　文也,MF,21,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,9,斎藤　翔太,MF,0,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,17,山田 　結互,MF,26,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,25,大成　春斗,FW,13,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,31,牧野　歩,DF,18,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,36,菊地　勝斗,MF,26,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,50,丸田　楽空,MF,0,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,68,三浦　瑠恩,MF,0,控え
2026/05/02(土) 10:00 キックオフ,桜美林大学,80,小野口　怜望,GK,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,12,中村　裕大,GK,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,5,内田　雄真,DF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,6,松井　一晟,DF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,7,大塚　恭生,MF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,10,伊崎　耕紀,MF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,13,宮﨑　悠斗,MF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,16,村松　晴登,MF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,17,吉儀　大,MF,75,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,19,山田　士雄,MF,90,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,28,海老原　寛大,MF,61,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,29,駒田　晴生,MF,75,先発
2026/05/02(土) 14:30 キックオフ,東京経済大学,30,寺内　聡,GK,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,4,北林　嶺,DF,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,26,田中　大夢,DF,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,24,川村　大樹,DF,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,8,河西　透和,MF,29,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,21,古垣　大樹,MF,15,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,9,小尾　丞斗,FW,15,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,14,中島　洋之介,FW,0,控え
2026/05/02(土) 14:30 キックオフ,東京経済大学,15,久保寺　壱晟,FW,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,1,磯貝 仁斗,GK,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,2,横山 聡大,DF,85,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,3,北村 翼,DF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,25,間 琥太朗,DF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,37,清水 佑,DF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,93,小川 寧大,DF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,10,城田 優,MF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,14,葛西 由晏,MF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,24,川口 友作,MF,75,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,65,千葉　海斗,MF,90,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,19,有田 海志,FW,75,先発
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,91,嶋﨑 寛大,GK,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,33,渋谷 竜聖,DF,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,77,新門 一晏,DF,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,5,星 恒輝,MF,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,8,石川　雄大,MF,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,46,鈴木 堅斗,MF,5,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,98,久場 莉稀,MF,15,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,18,中村 陶冶,FW,0,控え
2026/05/02(土) 14:30 キックオフ,日本大学文理学部,29,髙山 周,FW,15,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,1,若尾　林太朗,GK,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,2,松本　隆宏,DF,74,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,3,中川　賢人,DF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,4,木内　温大,DF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,5,小林　恭輔,DF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,6,神山　晃太,MF,72,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,7,児島　巧海,MF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,8,小川　将弥,MF,80,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,10,小林　千紘,MF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,11,渡辺　創士,MF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,13,梶　圭朝,DF,90,先発
2026/05/02(土) 15:00 キックオフ,学習院大学,12,加藤   俐功,GK,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,14,佐藤　友樹,MF,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,15,早稲田　睦,FW,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,16,藤井　冬威,MF,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,17,原　壮太,FW,10,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,18,大久保　史温,MF,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,20,北林　星七,FW,18,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,22,柴田　佳輝,MF,0,控え
2026/05/02(土) 15:00 キックオフ,学習院大学,28,加藤   大毅,MF,16,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,1,神山　洋輝,GK,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,3,髙木　直,MF,83,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,5,大西　遼久,DF,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,6,渡邊　元気,MF,45,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,7,立入　光記,MF,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,8,小宮　昂大,MF,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,10,原子　泰地,FW,87,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,13,竹中　暖喜,DF,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,26,加藤　士門,FW,77,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,33,中村　朗莞,FW,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,36,井上　愛翔,MF,90,先発
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,9,篠崎　開惺,FW,3,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,11,島田　健央,FW,0,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,14,木村　光,MF,0,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,15,櫻井　恵太,MF,45,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,16,井上　哲志,GK,0,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,19,森下　優之心,DF,0,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,25,川口　湊人,MF,0,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,27,菊地　海凪,MF,7,控え
2026/05/02(土) 15:00 キックオフ,横浜国立大学（神奈川県）,28,田邉　快斗,DF,13,控え
2026/05/02(土) 15:00 キックオフ,帝京大学,1,佐藤 翔,GK,90,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,2,松本 大地,DF,90,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,3,船木 匡太朗,DF,90,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,4,福平 太一,DF,90,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,6,近江 智哉,MF,88,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,7,内堀 太貴,MF,50,先発
2026/05/02(土) 15:00 キックオフ,帝京大学,10,細木 創太,FW,50,先発
